2026-01-14 14:12:57 | INFO     | __main__:lifespan:24 - 正在初始化数据库...
2026-01-17 15:58:08 | INFO     | __main__:v1_models:187 - 完整请求头: {'host': 'localhost:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Android"', 'user-agent': 'Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/143.0.7499.192 Mobile Safari/537.36', 'sec-ch-ua': '"Android WebView";v="143", "Chromium";v="143", "Not A(Brand";v="24"', 'sec-ch-ua-mobile': '?1', 'accept': '*/*', 'origin': 'http://localhost:1234', 'x-requested-with': 'com.quick.pathonh', 'sec-fetch-site': 'same-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:1234/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7'}
2026-01-17 15:58:08 | INFO     | __main__:v1_models:188 - ==========================
2026-01-17 15:58:08 | INFO     | __main__:v1_models:192 - 加载到 2 个 iFlow 账号
2026-01-17 15:58:08 | INFO     | __main__:v1_models:220 - 基础模型列表共 22 个模型
2026-01-17 15:58:08 | INFO     | __main__:v1_models:234 - 为 2 个账号生成 44 个模型
2026-01-17 15:58:49 | INFO     | __main__:lifespan:111 - 正在初始化数据库...
2026-01-17 15:58:49 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 15:58:49 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
2026-01-17 15:58:49 | INFO     | app.proxy.service:init_db:41 - 代理数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/proxies.db
2026-01-17 15:58:49 | INFO     | __main__:lifespan:116 - 所有服务初始化完成
2026-01-17 15:58:57 | INFO     | __main__:v1_models:182 - ===== MODELS REQUEST =====
2026-01-17 15:58:57 | INFO     | __main__:v1_models:183 - 客户端: 127.0.0.1:40452
2026-01-17 15:58:57 | INFO     | __main__:v1_models:184 - User-Agent: Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A
2026-01-17 15:58:57 | INFO     | __main__:v1_models:185 - Accept: */*
2026-01-17 15:58:57 | INFO     | __main__:v1_models:186 - Authorization: missing
2026-01-17 15:58:57 | INFO     | __main__:v1_models:187 - 完整请求头: {'host': 'localhost:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Android"', 'user-agent': 'Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/143.0.7499.192 Mobile Safari/537.36', 'sec-ch-ua': '"Android WebView";v="143", "Chromium";v="143", "Not A(Brand";v="24"', 'sec-ch-ua-mobile': '?1', 'accept': '*/*', 'origin': 'http://localhost:1234', 'x-requested-with': 'com.quick.pathonh', 'sec-fetch-site': 'same-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:1234/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7'}
2026-01-17 15:58:57 | INFO     | __main__:v1_models:188 - ==========================
2026-01-17 15:58:57 | INFO     | __main__:v1_models:192 - 加载到 2 个 iFlow 账号
2026-01-17 15:58:57 | INFO     | __main__:v1_models:220 - 基础模型列表共 22 个模型
2026-01-17 15:58:57 | INFO     | __main__:v1_models:234 - 为 2 个账号生成 44 个模型
2026-01-17 15:59:39 | INFO     | __main__:lifespan:111 - 正在初始化数据库...
2026-01-17 15:59:39 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 15:59:39 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
2026-01-17 15:59:39 | INFO     | app.proxy.service:init_db:41 - 代理数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/proxies.db
2026-01-17 15:59:39 | INFO     | __main__:lifespan:116 - 所有服务初始化完成
2026-01-17 16:00:12 | INFO     | __main__:v1_chat_completions:265 - ===== CHAT REQUEST =====
2026-01-17 16:00:12 | INFO     | __main__:v1_chat_completions:266 - 客户端: 127.0.0.1:55892
2026-01-17 16:00:12 | INFO     | __main__:v1_chat_completions:267 - User-Agent: Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36
2026-01-17 16:00:12 | INFO     | __main__:v1_chat_completions:268 - Accept: text/event-stream
2026-01-17 16:00:12 | INFO     | __main__:v1_chat_completions:269 - Content-Type: application/json
2026-01-17 16:00:12 | INFO     | __main__:v1_chat_completions:270 - Authorization: Bearer [short]
2026-01-17 16:00:12 | INFO     | __main__:v1_chat_completions:271 - 完整请求头: {'host': 'localhost:8000', 'user-agent': 'Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36', 'accept-encoding': 'gzip, deflate', 'accept': 'text/event-stream', 'connection': 'keep-alive', 'content-type': 'application/json', 'authorization': 'Bearer', 'content-length': '15565'}
2026-01-17 16:00:12 | INFO     | __main__:v1_chat_completions:272 - 请求时间: 2026-01-17T16:00:12.991999
2026-01-17 16:00:12 | INFO     | __main__:v1_chat_completions:273 - =======================
2026-01-17 16:00:12 | INFO     | __main__:v1_chat_completions:298 - 请求参数 - model: 18132128919-minimax-m2.1, messages: 3, stream: True (默认启用)
2026-01-17 16:00:12 | INFO     | __main__:v1_chat_completions:305 - 从模型名提取邮箱: 18132...28919
2026-01-17 16:00:12 | INFO     | __main__:v1_chat_completions:334 - 使用账号: 18132...28919
2026-01-17 16:00:12 | INFO     | __main__:create_sse_stream:41 - 开始生成流式响应...
2026-01-17 16:00:33 | INFO     | __main__:v1_chat_completions:265 - ===== CHAT REQUEST =====
2026-01-17 16:00:33 | INFO     | __main__:v1_chat_completions:266 - 客户端: 127.0.0.1:55500
2026-01-17 16:00:33 | INFO     | __main__:v1_chat_completions:267 - User-Agent: Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36
2026-01-17 16:00:33 | INFO     | __main__:v1_chat_completions:268 - Accept: text/event-stream
2026-01-17 16:00:33 | INFO     | __main__:v1_chat_completions:269 - Content-Type: application/json
2026-01-17 16:00:33 | INFO     | __main__:v1_chat_completions:270 - Authorization: Bearer [short]
2026-01-17 16:00:33 | INFO     | __main__:v1_chat_completions:271 - 完整请求头: {'host': 'localhost:8000', 'user-agent': 'Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36', 'accept-encoding': 'gzip, deflate', 'accept': 'text/event-stream', 'connection': 'keep-alive', 'content-type': 'application/json', 'authorization': 'Bearer', 'content-length': '15689'}
2026-01-17 16:00:33 | INFO     | __main__:v1_chat_completions:272 - 请求时间: 2026-01-17T16:00:33.389878
2026-01-17 16:00:33 | INFO     | __main__:v1_chat_completions:273 - =======================
2026-01-17 16:00:33 | INFO     | __main__:v1_chat_completions:298 - 请求参数 - model: 18132128919-minimax-m2.1, messages: 5, stream: True (默认启用)
2026-01-17 16:00:33 | INFO     | __main__:v1_chat_completions:305 - 从模型名提取邮箱: 18132...28919
2026-01-17 16:00:33 | INFO     | __main__:v1_chat_completions:334 - 使用账号: 18132...28919
2026-01-17 16:00:33 | INFO     | __main__:create_sse_stream:41 - 开始生成流式响应...
2026-01-17 16:00:41 | INFO     | __main__:v1_chat_completions:265 - ===== CHAT REQUEST =====
2026-01-17 16:00:41 | INFO     | __main__:v1_chat_completions:266 - 客户端: 127.0.0.1:46280
2026-01-17 16:00:41 | INFO     | __main__:v1_chat_completions:267 - User-Agent: Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36
2026-01-17 16:00:41 | INFO     | __main__:v1_chat_completions:268 - Accept: text/event-stream
2026-01-17 16:00:41 | INFO     | __main__:v1_chat_completions:269 - Content-Type: application/json
2026-01-17 16:00:41 | INFO     | __main__:v1_chat_completions:270 - Authorization: Bearer [short]
2026-01-17 16:00:41 | INFO     | __main__:v1_chat_completions:271 - 完整请求头: {'host': 'localhost:8000', 'user-agent': 'Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36', 'accept-encoding': 'gzip, deflate', 'accept': 'text/event-stream', 'connection': 'keep-alive', 'content-type': 'application/json', 'authorization': 'Bearer', 'content-length': '15765'}
2026-01-17 16:00:41 | INFO     | __main__:v1_chat_completions:272 - 请求时间: 2026-01-17T16:00:41.012742
2026-01-17 16:00:41 | INFO     | __main__:v1_chat_completions:273 - =======================
2026-01-17 16:00:41 | INFO     | __main__:v1_chat_completions:298 - 请求参数 - model: 18132128919-tstars2.0, messages: 6, stream: True (默认启用)
2026-01-17 16:00:41 | INFO     | __main__:v1_chat_completions:305 - 从模型名提取邮箱: 18132...28919
2026-01-17 16:00:41 | INFO     | __main__:v1_chat_completions:334 - 使用账号: 18132...28919
2026-01-17 16:00:41 | INFO     | __main__:create_sse_stream:41 - 开始生成流式响应...
2026-01-17 16:02:17 | INFO     | __main__:v1_chat_completions:265 - ===== CHAT REQUEST =====
2026-01-17 16:02:17 | INFO     | __main__:v1_chat_completions:266 - 客户端: 127.0.0.1:55308
2026-01-17 16:02:17 | INFO     | __main__:v1_chat_completions:267 - User-Agent: Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36
2026-01-17 16:02:17 | INFO     | __main__:v1_chat_completions:268 - Accept: text/event-stream
2026-01-17 16:02:17 | INFO     | __main__:v1_chat_completions:269 - Content-Type: application/json
2026-01-17 16:02:17 | INFO     | __main__:v1_chat_completions:270 - Authorization: Bearer [short]
2026-01-17 16:02:17 | INFO     | __main__:v1_chat_completions:271 - 完整请求头: {'host': 'localhost:8000', 'user-agent': 'Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36', 'accept-encoding': 'gzip, deflate', 'accept': 'text/event-stream', 'connection': 'keep-alive', 'content-type': 'application/json', 'authorization': 'Bearer', 'content-length': '15934'}
2026-01-17 16:02:17 | INFO     | __main__:v1_chat_completions:272 - 请求时间: 2026-01-17T16:02:17.213264
2026-01-17 16:02:17 | INFO     | __main__:v1_chat_completions:273 - =======================
2026-01-17 16:02:17 | INFO     | __main__:v1_chat_completions:298 - 请求参数 - model: 18132128919-tstars2.0, messages: 9, stream: True (默认启用)
2026-01-17 16:02:17 | INFO     | __main__:v1_chat_completions:305 - 从模型名提取邮箱: 18132...28919
2026-01-17 16:02:17 | INFO     | __main__:v1_chat_completions:334 - 使用账号: 18132...28919
2026-01-17 16:02:17 | INFO     | __main__:create_sse_stream:41 - 开始生成流式响应...
2026-01-17 16:02:17 | INFO     | app.iflow.service:execute_chat_completion_stream:700 - 发送流式请求到 iFlow API - model: tstars2.0
2026-01-17 16:02:20 | INFO     | app.iflow.service:execute_chat_completion_stream:711 - iFlow API 响应状态码: 200
2026-01-17 16:02:20 | INFO     | __main__:create_sse_stream:52 - 首个chunk时间: 2026-01-17T16:02:20.228529
2026-01-17 16:02:20 | INFO     | __main__:create_sse_stream:68 - Chunk 1 (268B, total:268B): data:{"id":"chat","object":"chat.completion.chunk","created":1768636940,"extend_fields":{"traceId":"211b761b176863693953...
2026-01-17 16:02:20 | INFO     | __main__:create_sse_stream:68 - Chunk 2 (274B, total:542B): data:{"id":"chat","object":"chat.completion.chunk","created":1768636940,"extend_fields":{"traceId":"211b761b176863693953...
2026-01-17 16:02:20 | INFO     | __main__:create_sse_stream:68 - Chunk 3 (273B, total:815B): data:{"id":"chat","object":"chat.completion.chunk","created":1768636940,"extend_fields":{"traceId":"211b761b176863693953...
2026-01-17 16:02:20 | INFO     | app.iflow.service:execute_chat_completion_stream:757 - 流式响应完成，共 24 行
2026-01-17 16:02:20 | INFO     | __main__:create_sse_stream:73 - 流式响应完成，共 12 个 chunks, 总计 3848 字节
2026-01-17 16:03:07 | INFO     | __main__:lifespan:111 - 正在初始化数据库...
2026-01-17 16:03:07 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 16:03:07 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
2026-01-17 16:03:07 | INFO     | app.proxy.service:init_db:41 - 代理数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/proxies.db
2026-01-17 16:03:07 | INFO     | __main__:lifespan:116 - 所有服务初始化完成
2026-01-17 16:03:17 | INFO     | __main__:v1_models:182 - ===== MODELS REQUEST =====
2026-01-17 16:03:17 | INFO     | __main__:v1_models:183 - 客户端: 127.0.0.1:39922
2026-01-17 16:03:17 | INFO     | __main__:v1_models:184 - User-Agent: Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A
2026-01-17 16:03:17 | INFO     | __main__:v1_models:185 - Accept: */*
2026-01-17 16:03:17 | INFO     | __main__:v1_models:186 - Authorization: missing
2026-01-17 16:03:17 | INFO     | __main__:v1_models:187 - 完整请求头: {'host': 'localhost:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Android"', 'user-agent': 'Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/143.0.7499.192 Mobile Safari/537.36', 'sec-ch-ua': '"Android WebView";v="143", "Chromium";v="143", "Not A(Brand";v="24"', 'sec-ch-ua-mobile': '?1', 'accept': '*/*', 'origin': 'http://localhost:1234', 'x-requested-with': 'com.quick.pathonh', 'sec-fetch-site': 'same-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:1234/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7'}
2026-01-17 16:03:17 | INFO     | __main__:v1_models:188 - ==========================
2026-01-17 16:03:17 | INFO     | __main__:v1_models:192 - 加载到 2 个 iFlow 账号
2026-01-17 16:03:17 | INFO     | __main__:v1_models:220 - 基础模型列表共 22 个模型
2026-01-17 16:03:17 | INFO     | __main__:v1_models:234 - 为 2 个账号生成 44 个模型
2026-01-17 16:04:33 | INFO     | __main__:lifespan:111 - 正在初始化数据库...
2026-01-17 16:04:33 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 16:04:33 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
2026-01-17 16:04:33 | INFO     | app.proxy.service:init_db:41 - 代理数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/proxies.db
2026-01-17 16:04:33 | INFO     | __main__:lifespan:116 - 所有服务初始化完成
2026-01-17 16:04:42 | INFO     | __main__:v1_models:182 - ===== MODELS REQUEST =====
2026-01-17 16:04:42 | INFO     | __main__:v1_models:183 - 客户端: 127.0.0.1:53370
2026-01-17 16:04:42 | INFO     | __main__:v1_models:184 - User-Agent: Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A
2026-01-17 16:04:42 | INFO     | __main__:v1_models:185 - Accept: */*
2026-01-17 16:04:42 | INFO     | __main__:v1_models:186 - Authorization: missing
2026-01-17 16:04:42 | INFO     | __main__:v1_models:187 - 完整请求头: {'host': 'localhost:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Android"', 'user-agent': 'Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/143.0.7499.192 Mobile Safari/537.36', 'sec-ch-ua': '"Android WebView";v="143", "Chromium";v="143", "Not A(Brand";v="24"', 'sec-ch-ua-mobile': '?1', 'accept': '*/*', 'origin': 'http://localhost:1234', 'x-requested-with': 'com.quick.pathonh', 'sec-fetch-site': 'same-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:1234/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7'}
2026-01-17 16:04:42 | INFO     | __main__:v1_models:188 - ==========================
2026-01-17 16:04:42 | INFO     | __main__:v1_models:192 - 加载到 2 个 iFlow 账号
2026-01-17 16:04:42 | INFO     | __main__:v1_models:220 - 基础模型列表共 22 个模型
2026-01-17 16:04:42 | INFO     | __main__:v1_models:234 - 为 2 个账号生成 44 个模型
2026-01-17 16:06:17 | INFO     | __main__:lifespan:111 - 正在初始化数据库...
2026-01-17 16:06:17 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 16:06:17 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
2026-01-17 16:06:17 | INFO     | app.proxy.service:init_db:41 - 代理数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/proxies.db
2026-01-17 16:06:17 | INFO     | __main__:lifespan:116 - 所有服务初始化完成
2026-01-17 16:06:57 | INFO     | __main__:v1_models:182 - ===== MODELS REQUEST =====
2026-01-17 16:06:57 | INFO     | __main__:v1_models:183 - 客户端: 127.0.0.1:53360
2026-01-17 16:06:57 | INFO     | __main__:v1_models:184 - User-Agent: Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A
2026-01-17 16:06:57 | INFO     | __main__:v1_models:185 - Accept: */*
2026-01-17 16:06:57 | INFO     | __main__:v1_models:186 - Authorization: missing
2026-01-17 16:06:57 | INFO     | __main__:v1_models:187 - 完整请求头: {'host': 'localhost:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Android"', 'user-agent': 'Mozilla/5.0 (Linux; Android 16; RMX5060 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/143.0.7499.192 Mobile Safari/537.36', 'sec-ch-ua': '"Android WebView";v="143", "Chromium";v="143", "Not A(Brand";v="24"', 'sec-ch-ua-mobile': '?1', 'accept': '*/*', 'origin': 'http://localhost:1234', 'x-requested-with': 'com.quick.pathonh', 'sec-fetch-site': 'same-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:1234/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7'}
2026-01-17 16:06:57 | INFO     | __main__:v1_models:188 - ==========================
2026-01-17 16:06:57 | INFO     | __main__:v1_models:192 - 加载到 2 个 iFlow 账号
2026-01-17 16:06:57 | INFO     | __main__:v1_models:220 - 基础模型列表共 22 个模型
2026-01-17 16:06:57 | INFO     | __main__:v1_models:234 - 为 2 个账号生成 44 个模型
2026-01-17 16:33:26 | INFO     | __main__:lifespan:111 - 正在初始化数据库...
2026-01-17 16:33:26 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 16:33:26 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
2026-01-17 16:33:26 | INFO     | app.proxy.service:init_db:41 - 代理数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/proxies.db
2026-01-17 16:33:26 | INFO     | __main__:lifespan:116 - 所有服务初始化完成
2026-01-17 16:33:52 | INFO     | __main__:lifespan:111 - 正在初始化数据库...
2026-01-17 16:33:52 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 16:33:52 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
2026-01-17 16:33:52 | INFO     | app.proxy.service:init_db:41 - 代理数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/proxies.db
2026-01-17 16:33:52 | INFO     | __main__:lifespan:116 - 所有服务初始化完成
2026-01-17 16:34:03 | INFO     | __main__:v1_chat_completions:265 - ===== CHAT REQUEST =====
2026-01-17 16:34:03 | INFO     | __main__:v1_chat_completions:266 - 客户端: 127.0.0.1:51248
2026-01-17 16:34:03 | INFO     | __main__:v1_chat_completions:267 - User-Agent: Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36
2026-01-17 16:34:03 | INFO     | __main__:v1_chat_completions:268 - Accept: text/event-stream
2026-01-17 16:34:03 | INFO     | __main__:v1_chat_completions:269 - Content-Type: application/json
2026-01-17 16:34:03 | INFO     | __main__:v1_chat_completions:270 - Authorization: Bearer [short]
2026-01-17 16:34:03 | INFO     | __main__:v1_chat_completions:271 - 完整请求头: {'host': 'localhost:8000', 'user-agent': 'Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36', 'accept-encoding': 'gzip, deflate', 'accept': 'text/event-stream', 'connection': 'keep-alive', 'content-type': 'application/json', 'authorization': 'Bearer', 'content-length': '16452'}
2026-01-17 16:34:03 | INFO     | __main__:v1_chat_completions:272 - 请求时间: 2026-01-17T16:34:03.459236
2026-01-17 16:34:03 | INFO     | __main__:v1_chat_completions:273 - =======================
2026-01-17 16:34:03 | INFO     | __main__:v1_chat_completions:298 - 请求参数 - model: 18132128919-minimax-m2.1, messages: 13, stream: True (默认启用)
2026-01-17 16:34:03 | INFO     | __main__:v1_chat_completions:305 - 从模型名提取邮箱: 18132...28919
2026-01-17 16:34:03 | INFO     | __main__:v1_chat_completions:334 - 使用账号: 18132...28919
2026-01-17 16:34:03 | INFO     | __main__:create_sse_stream:41 - 开始生成流式响应...
2026-01-17 16:34:03 | INFO     | app.iflow.service:execute_chat_completion_stream:700 - 发送流式请求到 iFlow API - model: minimax-m2.1
2026-01-17 16:34:05 | INFO     | app.iflow.service:execute_chat_completion_stream:711 - iFlow API 响应状态码: 200
2026-01-17 16:34:05 | INFO     | __main__:create_sse_stream:52 - 首个chunk时间: 2026-01-17T16:34:05.389887
2026-01-17 16:34:05 | INFO     | __main__:create_sse_stream:68 - Chunk 1 (312B, total:312B): data:{"id":"05ba7c7c505449f81d7ee0cd8cb8f844","object":"chat.completion.chunk","created":1768638844,"model":"minimax-m2....
2026-01-17 16:34:05 | INFO     | __main__:create_sse_stream:68 - Chunk 2 (361B, total:673B): data:{"id":"05ba7c7c505449f81d7ee0cd8cb8f844","object":"chat.completion.chunk","created":1768638844,"model":"minimax-m2....
2026-01-17 16:34:06 | INFO     | __main__:create_sse_stream:68 - Chunk 3 (349B, total:1022B): data:{"id":"05ba7c7c505449f81d7ee0cd8cb8f844","object":"chat.completion.chunk","created":1768638844,"model":"minimax-m2....
2026-01-17 16:34:06 | INFO     | app.iflow.service:execute_chat_completion_stream:757 - 流式响应完成，共 6 行
2026-01-17 16:34:06 | INFO     | __main__:create_sse_stream:73 - 流式响应完成，共 3 个 chunks, 总计 1022 字节
2026-01-17 16:34:38 | INFO     | __main__:lifespan:111 - 正在初始化数据库...
2026-01-17 16:34:38 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 16:34:38 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
2026-01-17 16:34:38 | INFO     | app.proxy.service:init_db:41 - 代理数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/proxies.db
2026-01-17 16:34:38 | INFO     | __main__:lifespan:116 - 所有服务初始化完成
2026-01-17 16:34:59 | INFO     | __main__:v1_chat_completions:265 - ===== CHAT REQUEST =====
2026-01-17 16:34:59 | INFO     | __main__:v1_chat_completions:266 - 客户端: 127.0.0.1:55840
2026-01-17 16:34:59 | INFO     | __main__:v1_chat_completions:267 - User-Agent: Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36
2026-01-17 16:34:59 | INFO     | __main__:v1_chat_completions:268 - Accept: text/event-stream
2026-01-17 16:34:59 | INFO     | __main__:v1_chat_completions:269 - Content-Type: application/json
2026-01-17 16:34:59 | INFO     | __main__:v1_chat_completions:270 - Authorization: Bearer [short]
2026-01-17 16:34:59 | INFO     | __main__:v1_chat_completions:271 - 完整请求头: {'host': 'localhost:8000', 'user-agent': 'Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36', 'accept-encoding': 'gzip, deflate', 'accept': 'text/event-stream', 'connection': 'keep-alive', 'content-type': 'application/json', 'authorization': 'Bearer', 'content-length': '16966'}
2026-01-17 16:34:59 | INFO     | __main__:v1_chat_completions:272 - 请求时间: 2026-01-17T16:34:59.410530
2026-01-17 16:34:59 | INFO     | __main__:v1_chat_completions:273 - =======================
2026-01-17 16:34:59 | INFO     | __main__:v1_chat_completions:298 - 请求参数 - model: 18132128919-minimax-m2.1, messages: 15, stream: True (默认启用)
2026-01-17 16:34:59 | INFO     | __main__:v1_chat_completions:305 - 从模型名提取邮箱: 18132...28919
2026-01-17 16:34:59 | INFO     | __main__:v1_chat_completions:334 - 使用账号: 18132...28919
2026-01-17 16:34:59 | INFO     | __main__:create_sse_stream:41 - 开始生成流式响应...
2026-01-17 16:34:59 | INFO     | app.iflow.service:execute_chat_completion_stream:700 - 发送流式请求到 iFlow API - model: minimax-m2.1
2026-01-17 16:35:00 | INFO     | app.iflow.service:execute_chat_completion_stream:711 - iFlow API 响应状态码: 200
2026-01-17 16:35:00 | INFO     | __main__:create_sse_stream:52 - 首个chunk时间: 2026-01-17T16:35:00.482773
2026-01-17 16:35:00 | INFO     | __main__:create_sse_stream:68 - Chunk 1 (310B, total:310B): data:{"id":"05ba7cb4b313ba1f957c05546443e5dc","object":"chat.completion.chunk","created":1768638900,"model":"minimax-m2....
2026-01-17 16:35:01 | INFO     | __main__:create_sse_stream:68 - Chunk 2 (342B, total:652B): data:{"id":"05ba7cb4b313ba1f957c05546443e5dc","object":"chat.completion.chunk","created":1768638900,"model":"minimax-m2....
2026-01-17 16:35:01 | INFO     | __main__:create_sse_stream:68 - Chunk 3 (355B, total:1007B): data:{"id":"05ba7cb4b313ba1f957c05546443e5dc","object":"chat.completion.chunk","created":1768638900,"model":"minimax-m2....
2026-01-17 16:35:03 | INFO     | app.iflow.service:execute_chat_completion_stream:757 - 流式响应完成，共 12 行
2026-01-17 16:35:03 | INFO     | __main__:create_sse_stream:73 - 流式响应完成，共 6 个 chunks, 总计 2155 字节
2026-01-17 16:42:17 | INFO     | __main__:lifespan:111 - 正在初始化数据库...
2026-01-17 16:42:17 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 16:42:17 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
2026-01-17 16:42:17 | INFO     | app.proxy.service:init_db:41 - 代理数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/proxies.db
2026-01-17 16:42:17 | INFO     | __main__:lifespan:116 - 所有服务初始化完成
2026-01-17 16:54:52 | INFO     | __main__:lifespan:111 - 正在初始化数据库...
2026-01-17 16:54:52 | INFO     | app.auth.service:init_db:36 - 数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/auth.db
2026-01-17 16:54:52 | INFO     | app.stores.service:init_db:81 - 存储数据库初始化完成: /storage/emulated/0/000github/CLIProxyAPI-Python/data/stores.db
